feature,condition_rating,Latitude,Longitude
Tree Guard,4.0,-37.80968339355944,144.96151158968053
Tree Guard,2.0,-37.80970772995018,144.96142856925397
Tree Guard,4.0,-37.809728338179454,144.96134883177504
Bicycle Rails,2.82,-37.793524842168246,144.94697053081012
Bicycle Rails,2.82,-37.79353191837001,144.94697839786662
Bicycle Rails,2.82,-37.79353767313988,144.9469880049459
Bicycle Rails,2.82,-37.79354558375277,144.94699721165864
Bicycle Rails,2.41,-37.79491903776923,144.94459318086274
Bicycle Rails,2.41,-37.794898418964664,144.9443928563766
Bicycle Rails,2.41,-37.794722408892916,144.9443612810662
Bicycle Rails,2.41,-37.794661680686694,144.9438095654022
Bicycle Rails,2.41,-37.794838443955115,144.94388427304645
Bicycle Rails,2.41,-37.79486569269619,144.9440978140373
Bicycle Rails,2.41,-37.79469314028535,144.9441404146907
Floral Crate/Planter Box,4.0,-37.81456797382431,144.96631817036013
Floral Crate/Planter Box,4.0,-37.81453195522036,144.96630416424992
Bollard,2.85,-37.8017872697831,144.94847513974062
Bicycle Rails,2.04,-37.79454934333029,144.94283137232458
Bicycle Rails,2.41,-37.794609247962846,144.94335630794703
Bicycle Rails,2.41,-37.79472718039632,144.94287981435497
Bicycle Rails,2.41,-37.794700584019644,144.94264183981153
Bicycle Rails,3.41,-37.79447068463546,144.9421100379651
Bicycle Rails,2.41,-37.79466642891822,144.9423426368769
Bicycle Rails,2.41,-37.79464007800042,144.94207751406842
Litter Bin,3.44,-37.81780579014472,144.94631237718232
Litter Bin,3.44,-37.81780885661327,144.9463125193905
Floral Crate/Planter Box,4.0,-37.815576873234804,144.9565500171664
Floral Crate/Planter Box,4.0,-37.81530541277058,144.9665951006363
Floral Crate/Planter Box,4.0,-37.815642989255224,144.95657943305721
Floral Crate/Planter Box,4.0,-37.81571003162853,144.95661030021262
Floral Crate/Planter Box,4.0,-37.81589419263576,144.95669632680307
Floral Crate/Planter Box,4.0,-37.81583050273805,144.9566665030273
Floral Crate/Planter Box,4.0,-37.8157773402769,144.95664093288488
Seat,4.0,-37.79434600545785,144.96619327498925
Seat,4.0,-37.7944177371809,144.96611487895663
Picnic Setting,4.0,-37.794307532531136,144.96624588823647
Seat,3.0,-37.79466667525313,144.96589239216237
Bollard,4.0,-37.81097154378823,144.935612641235
Bollard,4.0,-37.81135701059334,144.93585112032105
Bollard,4.0,-37.81138243905803,144.93587256212453
Bollard,4.0,-37.81139515428416,144.93588333979892
Bollard,4.0,-37.81101886507904,144.93562347719447
Bollard,4.0,-37.811407693343284,144.93589434956306
Litter Bin,4.0,-37.824288387361754,144.97759631229962
Bollard,4.0,-37.810923347138264,144.93560841783994
Bollard,4.0,-37.81148862366928,144.9359666106325
Bollard,4.0,-37.81089934187211,144.93560647393554
Bollard,4.0,-37.810875254494505,144.93560498667537
Bollard,4.0,-37.81085080682381,144.93560350945145
Bollard,4.0,-37.810821897290246,144.93560454187772
Bollard,4.0,-37.81046765025407,144.93580523757413
Bollard,4.0,-37.81044916430747,144.93581483949825
Bollard,4.0,-37.81041008143401,144.9358267188809
Bollard,4.0,-37.81037086072001,144.93583587597007
Bollard,4.0,-37.81094744446805,144.9356104727701
Bollard,4.0,-37.811108622287186,144.93565948390395
Bollard,4.0,-37.81132336606636,144.93582365992563
Bollard,4.0,-37.81131099918652,144.93581219103106
Bollard,4.0,-37.81129872237889,144.93580071963154
Bollard,4.0,-37.81128635549698,144.93578925074453
Bollard,4.0,-37.8112738144385,144.93577812748148
Tree Guard,4.0,-37.81780175938804,144.95445192532756
Bollard,4.0,-37.8112249704243,144.9357421169141
Bollard,4.0,-37.81121181676225,144.93573203303674
Bollard,4.0,-37.81119875516305,144.93572206018817
Bollard,4.0,-37.81118612800628,144.93571116652626
Bollard,4.0,-37.81144415548409,144.93592831976503
Bollard,4.0,-37.81112289714659,144.93566669678992
Bollard,4.0,-37.811420060215774,144.93590581848596
Bollard,4.0,-37.8110943533987,144.93565261162246
Bollard,4.0,-37.811065643435974,144.93563932622058
Bollard,4.0,-37.811050948065635,144.93563382889775
Bollard,4.0,-37.811529722355324,144.93599261406592
Bollard,4.0,-37.811515966061926,144.93598413714838
Bollard,4.0,-37.81150220976799,144.93597566023388
Bollard,4.0,-37.81133590513061,144.9358346696693
Bollard,4.0,-37.81147564818116,144.93595640812902
Bollard,4.0,-37.81143233701398,144.9359172899212
Bollard,4.0,-37.81116017698877,144.93569076169274
Litter Bin,4.0,-37.83964710632902,144.98476851779242
Tree Guard,4.0,-37.818607241457855,144.95614438596613
Seat,3.0,-37.77748810139538,144.94005306603316
Litter Bin,4.0,-37.839669524788754,144.98477256659515
Bicycle Rails,2.94,-37.80128464470203,144.96545336369059
Bicycle Rails,3.15,-37.80129561621067,144.96545204044173
Bicycle Rails,3.15,-37.80130970700526,144.96544870082082
Bicycle Rails,3.15,-37.8013223175169,144.96544835476817
Bicycle Rails,3.15,-37.80133399197439,144.965445990053
Drinking Fountain,3.24,-37.81232314728076,144.98893301349375
Bicycle Rails,2.86,-37.81342093988632,144.98900545817548
Bicycle Rails,2.86,-37.81348423865405,144.98960919659459
Bicycle Rails,2.86,-37.813500618960205,144.98960795708123
Bicycle Rails,2.86,-37.81339266074754,144.98864772332263
Bicycle Rails,2.86,-37.81337870475649,144.9886484428735
Bicycle Rails,1.0,-37.81345350779924,144.9902848920313
Tree Guard,4.0,-37.8188242596506,144.95670084126215
Tree Guard,4.0,-37.819600868270975,144.95705783522072
Tree Guard,4.0,-37.82111868000644,144.95807398781827
Tree Guard,4.0,-37.820475694416686,144.95495350736834
Seat,3.16,-37.80754581353693,144.9582612092168
Bicycle Rails,1.0,-37.813470450824724,144.990279661618
Bicycle Rails,2.86,-37.81351910984229,144.98996788945576
Bicycle Rails,2.86,-37.813522259087826,144.98981979095794
Bicycle Rails,2.86,-37.813505994052754,144.98982250402105
Bicycle Rails,2.43,-37.79480843989758,144.94519087040098
Bicycle Rails,2.43,-37.79487493535972,144.94574810687982
Bicycle Rails,2.43,-37.79492133589722,144.94618154747664
Seat,3.16,-37.81912087560034,144.96555544789229
Bollard,3.17,-37.79629329054881,144.92692056743167
Bicycle Rails,2.86,-37.813536052851326,144.9899626589653
Bicycle Rails,2.43,-37.79512982823214,144.94645832315217
Bicycle Rails,2.43,-37.79511292140177,144.9462898065045
Bicycle Rails,2.43,-37.79508467588037,144.9460757237078
Bicycle Rails,2.43,-37.7950465856966,144.94569508684955
Bicycle Rails,2.43,-37.795012285725825,144.9453768060837
Bicycle Rails,2.43,-37.79498587164883,144.94515415584306
Bollard,2.82,-37.79370061307682,144.94613563356984
Bollard,2.82,-37.79371035585766,144.94620338793447
Bollard,2.82,-37.79393929332957,144.9463348000008
Bollard,2.82,-37.793866803430184,144.94634827728427
Bollard,2.82,-37.79393339411343,144.94626523552014
Tree Guard,4.0,-37.81486079727259,144.97263276150667
Tree Guard,4.0,-37.81489204469919,144.97252149144688
Bollard,2.82,-37.793781260101106,144.94611965894484
Litter Bin,3.39,-37.814056547268684,144.9557168094807
Bollard,3.05,-37.81704248779044,144.94316776466658
Bollard,3.05,-37.81702992448891,144.94321207607334
Bollard,3.16,-37.81907349952049,144.94271093844392
Bollard,3.16,-37.81906481476082,144.94273480875265
Tree Guard,4.0,-37.798840760495814,144.94634351291324
Tree Guard,4.0,-37.79884115372902,144.9486359287987
Bicycle Rails,4.06,-37.83618903214647,144.9759858444519
Bollard,2.86,-37.79052844629389,144.92629907041996
Bollard,2.86,-37.79047888574037,144.92638630564392
Bollard,2.86,-37.790953772392854,144.92760297909314
Bollard,2.86,-37.79106308718465,144.9275979941125
Tree Guard,4.0,-37.80901084129307,144.96089195681455
Picnic Setting,4.0,-37.777379313214816,144.9526170103072
Tree Guard,4.0,-37.80598463965882,144.95878238987777
Tree Guard,4.0,-37.80594375585918,144.95892447080604
Bollard,3.0,-37.82251977335147,144.94739469034346
Bollard,3.0,-37.82253231141835,144.94739536542122
Bollard,3.0,-37.822547213178375,144.94739722468833
Bollard,3.0,-37.822573096016434,144.94739832527952
Bollard,3.0,-37.822585939937646,144.94740103681414
Bollard,3.0,-37.82259980436425,144.94740542418393
Bollard,3.0,-37.82261195540998,144.94740974541963
Bollard,3.0,-37.82262415792543,144.94741701902043
Bollard,3.0,-37.82265973011492,144.94744148149164
Bollard,3.0,-37.8226712357936,144.94745013769705
Bollard,3.0,-37.82268475773979,144.94745555703565
Bicycle Rails,2.86,-37.815366345773725,144.98592803600096
Tree Guard,4.0,-37.81289044984843,144.97173191619672
Tree Guard,3.0,-37.81295120785274,144.97152374149735
Tree Guard,4.0,-37.813003744506545,144.9713510053282
Seat,4.0,-37.77741387132331,144.93994124824656
Bollard,4.0,-37.81083638714131,144.9356034567425
Bollard,3.0,-37.82263530924957,144.94742602585794
Bicycle Rails,2.86,-37.81538063678442,144.98592583003636
Bicycle Rails,2.87,-37.81527331310665,144.9850149752283
Bicycle Rails,2.87,-37.81524507496147,144.98472879796114
Bicycle Rails,2.87,-37.815233940524045,144.98473114550146
Bicycle Rails,2.87,-37.815215040369196,144.9844588005001
Tree Guard,4.0,-37.80836819944931,144.96311456131386
Tree Guard,3.0,-37.808257702478045,144.96306693862903
Bicycle Rails,2.87,-37.81517778660981,144.98425670317152
Bicycle Rails,2.87,-37.815167556553405,144.98407499984668
Bicycle Rails,2.87,-37.815142358672816,144.98382440995564
Bicycle Rails,2.87,-37.81512614695577,144.9838249646264
Bicycle Rails,2.87,-37.81512635928017,144.9836742163852
Bicycle Rails,2.87,-37.815110617387425,144.98367589426908
Bicycle Rails,2.86,-37.81563285413131,144.9882545347874
Bicycle Rails,2.86,-37.815620830487795,144.98825758753708
Bicycle Rails,2.86,-37.81556373020985,144.98766366128126
Bicycle Rails,2.86,-37.81557479016535,144.98766222496843
Bicycle Rails,2.86,-37.81554241615435,144.98735514227346
Bicycle Rails,2.86,-37.81552850482184,144.9873584736279
Tree Guard,4.0,-37.81329824653063,144.97128285280868
Tree Guard,4.0,-37.81566009811792,144.97237904220233
Tree Guard,4.0,-37.809236331088265,144.96942454755435
Tree Guard,4.0,-37.811934890343565,144.9604290468198
Tree Guard,4.0,-37.806070021738385,144.9657787442217
Bicycle Rails,2.86,-37.81550677295991,144.98706246189607
Bicycle Rails,2.86,-37.815493232227446,144.98691878865262
Bicycle Rails,2.86,-37.81548020419914,144.98692107371744
Bicycle Rails,2.86,-37.81547433721666,144.98675185994207
Bicycle Rails,2.86,-37.81546139732704,144.98675402904396
Bicycle Rails,2.86,-37.81544935079169,144.98651330353673
Bicycle Rails,2.86,-37.815384233170846,144.98608340474087
Tree Guard,4.0,-37.812257815187735,144.96057146391993
Tree Guard,4.0,-37.81229336828929,144.96058457092528
Bicycle Rails,2.86,-37.81539815417108,144.98608064087688
Bicycle Rails,2.87,-37.815102396403546,144.98343790632234
Bicycle Rails,2.87,-37.815087553329725,144.98343944620035
Bicycle Rails,2.87,-37.81508976971332,144.98332681188595
Bicycle Rails,2.87,-37.81507691803396,144.98332886557424
Bicycle Rails,2.86,-37.81531202389154,144.98635595464057
Bicycle Rails,2.87,-37.814947958477106,144.9832025346402
Bicycle Rails,2.87,-37.8149598270986,144.98320096207362
Bicycle Rails,1.87,-37.81497970357903,144.98350383657586
Bicycle Rails,2.87,-37.815010699431724,144.98379300436903
Bicycle Rails,2.87,-37.81502406046962,144.9837891193648
Bicycle Rails,2.87,-37.81502873995384,144.9839518891185
Bicycle Rails,2.87,-37.81504025800525,144.98395089418847
Seat,4.0,-37.82514132171195,144.97133495201447
Seat,4.0,-37.800505964737994,144.95180842495876
Bicycle Rails,1.87,-37.81504880009915,144.98414979614265
Bicycle Rails,1.87,-37.81506500210063,144.98414867382695
Bicycle Rails,2.87,-37.81507249221626,144.9843177286478
Bicycle Rails,1.87,-37.81508262220296,144.98431461319856
Bicycle Rails,2.87,-37.81509124285225,144.98449181627234
Bicycle Rails,1.87,-37.81510510288474,144.98449075772749
Bicycle Rails,1.87,-37.8151077596032,144.984645971772
Bicycle Rails,1.87,-37.815121602147315,144.98464389136328
Bicycle Rails,1.87,-37.815133998606456,144.98487324627197
Bicycle Rails,1.87,-37.815145947617516,144.98487110379912
Bicycle Rails,2.86,-37.81523722958693,144.98566595629418
Bicycle Rails,2.86,-37.81525583268877,144.9859421720959
Bicycle Rails,2.86,-37.81534759936067,144.98668146520174
Bollard,3.0,-37.777479711528244,144.9535197071049
Bicycle Rails,2.86,-37.81537590916229,144.9870459099919
Bicycle Rails,2.86,-37.815388812178206,144.98704158360485
Bicycle Rails,2.86,-37.815393484459115,144.98720946650278
Bicycle Rails,2.86,-37.815405496425704,144.98720573233
Bicycle Rails,2.86,-37.81542376394283,144.9874888877379
Bicycle Rails,2.86,-37.81543714452688,144.98748613881244
Bicycle Rails,2.86,-37.815455429860926,144.98773873634394
Bicycle Rails,2.86,-37.81546880074986,144.9877354197402
Bicycle Rails,4.16,-37.82124102238526,144.96205089477297
Bicycle Rails,3.16,-37.82122827110258,144.96205351763422
Bicycle Rails,3.16,-37.82121365346865,144.9620524428545
Bicycle Rails,3.16,-37.82119920222582,144.96205056826054
Bicycle Rails,3.14,-37.79423440441302,144.93046758689607
Litter Bin,3.39,-37.81658007382406,144.97005475015698
Litter Bin,3.39,-37.81617056067789,144.97143936594267
Bollard,3.1,-37.81094432298974,144.969157503266
Bollard,3.1,-37.810962759020235,144.9691657445123
Bollard,3.14,-37.80103703093895,144.95134752087571
Litter Bin,4.0,-37.77993238804255,144.95114716016914
Bicycle Rails,3.09,-37.81613700183099,144.9715471801292
Bicycle Rails,4.09,-37.8161300166552,144.97157065888135
Bicycle Rails,3.09,-37.81602785302836,144.97190197973435
Bicycle Rails,3.09,-37.81602397152007,144.97192253353577
Bicycle Rails,3.09,-37.81265579326007,144.95703233834416
Bicycle Rails,3.09,-37.81265353209051,144.95703705795557
Bicycle Rails,3.09,-37.812651547053754,144.95704211073115
Bicycle Rails,3.09,-37.81264917665074,144.95705092267096
Tree Guard,4.0,-37.81403027476544,144.95661220264984
Bollard,3.15,-37.80628710340453,144.9428857162287
Bicycle Rails,3.09,-37.81457033155225,144.9539386183828
Bicycle Rails,3.09,-37.81451435152925,144.9541450893256
Bicycle Rails,3.09,-37.81450340394383,144.9541633395623
Bicycle Rails,3.09,-37.81449384297822,144.95418359622232
Tree Guard,4.0,-37.81507668774564,144.95659482175455
Bicycle Rails,5.0,-37.817294360024405,144.93393335673758
Bicycle Rails,5.0,-37.816177871407426,144.9355296290204
Bicycle Rails,5.0,-37.81727425046973,144.9339736770516
Bicycle Rails,5.0,-37.81644785705793,144.93356175343874
Bicycle Rails,5.0,-37.816435326538155,144.93356664678325
Bicycle Rails,5.0,-37.81727930137419,144.93396365311887
Bicycle Rails,5.0,-37.816163104852606,144.9355149319996
Bicycle Rails,5.0,-37.81728940318044,144.93394360524942
Bicycle Rails,5.0,-37.816483500884495,144.93354905887188
Bicycle Rails,5.0,-37.817025376337455,144.93473559171258
Litter Bin,1.35,-37.823737968219426,144.98093691808293
Bollard,1.83,-37.780695383311865,144.95097950686002
Bicycle Rails,5.0,-37.7773634493515,144.93989223729326
Bollard,3.0,-37.79599861494754,144.96938051657983
Bicycle Rails,5.0,-37.81728417412399,144.93395374775113
Bicycle Rails,5.0,-37.81684691136509,144.93520643213208
Bicycle Rails,5.0,-37.81703166289347,144.9347189447125
Bollard,4.0,-37.817255608586265,144.9340565559798
Bollard,4.0,-37.81726307396174,144.93404033039897
Bollard,4.0,-37.817349345471904,144.93338984294084
Bollard,4.0,-37.817271079773285,144.93402408974652
Bollard,5.0,-37.816477581574915,144.9334274473017
Bollard,5.0,-37.8164807050429,144.9334411055029
Bollard,4.0,-37.81565990540439,144.93534617468163
Litter Bin,4.0,-37.78032482928953,144.95452125313366
Litter Bin,4.0,-37.77782856838607,144.95090267000575
Litter Bin,3.0,-37.77772732035104,144.94961578212522
Litter Bin,4.0,-37.782262750028444,144.95446044514904
Litter Bin,4.0,-37.781994522584775,144.9560415757938
Seat,3.0,-37.780221485691044,144.9529559683109
Picnic Setting,3.0,-37.782036747552056,144.95639240265916
Bollard,4.0,-37.815518419387175,144.93559275824995
Bollard,4.0,-37.8155284980966,144.93556623674615
Bollard,4.0,-37.81553866488225,144.93553959918518
Bollard,4.0,-37.81554874158847,144.93551296412656
Bollard,4.0,-37.81571286094238,144.93533913298327
Bollard,4.0,-37.81661347841608,144.9332323585083
Bollard,4.0,-37.817247961070066,144.93407267303684
Bicycle Rails,2.95,-37.819110671140834,144.95012788246478
Bicycle Rails,2.95,-37.819093059531404,144.95011530548942
Litter Bin,3.0,-37.84159098973282,144.98094785542696
Bollard,4.0,-37.81724698846478,144.93293898415138
Bollard,4.0,-37.81666445167016,144.93351799866107
Bollard,4.0,-37.81667636562469,144.93351391767177
Bollard,4.0,-37.81723561696624,144.9329431637348
Bollard,4.0,-37.817278368982535,144.93400809626866
Bollard,4.0,-37.81550834266222,144.93561939328748
Bollard,4.0,-37.816598083512375,144.9332383541937
Litter Bin,5.0,-37.81652480137675,144.93353518416123
Litter Bin,4.0,-37.81564535450922,144.9352512727487
Litter Bin,5.0,-37.81662435191724,144.93576835464498
Litter Bin,5.0,-37.81662777370177,144.9357579219142
Litter Bin,4.0,-37.81564354014551,144.9352608653985
Litter Bin,5.0,-37.81651824796406,144.9335366164956
Bicycle Rails,2.56,-37.8205671055549,144.9512800902747
Litter Bin,5.0,-37.817153913426814,144.93411573631818
Seat,4.0,-37.815982803631364,144.93546486079154
Seat,4.0,-37.815954041648574,144.93459562393008
Seat,4.0,-37.815662622309524,144.9351670710598
Seat,4.0,-37.81614099683272,144.93381272709874
Seat,4.0,-37.81737949247961,144.93343364653072
Seat,5.0,-37.81631923621529,144.93567189038677
Bollard,4.0,-37.81743496914618,144.93322625774667
Bollard,4.0,-37.817370329056374,144.93325043973874
Barbeque,5.0,-37.817081542493305,144.93419238830614
Picnic Setting,4.0,-37.817106461415584,144.93423099869418
Picnic Setting,5.0,-37.81704315741718,144.93419266326967
Litter Bin,5.0,-37.81711100242295,144.93431005032187
Litter Bin,5.0,-37.817104621177954,144.93431102340753
Bollard,3.0,-37.79600029098374,144.9693993227801
Bollard,4.0,-37.795870026103785,144.9682785801617
Seat,4.0,-37.816838217529714,144.9351063671795
Seat,4.0,-37.81634286910768,144.93557035747142
Seat,4.0,-37.8163787112257,144.93358594683008
Seat,4.0,-37.81723748173971,144.9341071584501
Seat,4.0,-37.81593700980552,144.93464187816912
Seat,4.0,-37.81604054769392,144.93436408767968
Seat,4.0,-37.81589577317301,144.935337671653
Seat,4.0,-37.81636052259338,144.9338846473382
Seat,5.0,-37.81723234943576,144.93413308846706
Seat,4.0,-37.81631796236473,144.9338575482906
Seat,5.0,-37.81679859962539,144.93516995018055
Seat,5.0,-37.81650839837156,144.9357236466015
Seat,5.0,-37.81684206149449,144.93505320969882
Litter Bin,5.0,-37.81711710348868,144.93430851705378
Bicycle Rails,3.17,-37.81877011301945,144.95551281276482
Litter Bin,4.0,-37.79495288288811,144.96993961462576
Litter Bin,4.0,-37.795872647346826,144.96800220075087
