Cluster,Dur_bins,Variable,Mean,Duration,Profile_shape,Cluster_id
9,0.333333333,crain,0.213716487,[2:10 - 6:45) hr,C,9-B
9,0.291666667,prain,0.071559786,[2:10 - 6:45) hr,C,9-B
9,0.291666667,irain,0.858717428,[2:10 - 6:45) hr,C,9-B
9,0.416666667,crain,0.316579922,[2:10 - 6:45) hr,C,9-B
9,0.375,prain,0.102863435,[2:10 - 6:45) hr,C,9-B
9,0.375,irain,1.234361223,[2:10 - 6:45) hr,C,9-B
9,0.5,crain,0.504868928,[2:10 - 6:45) hr,C,9-B
9,0.458333333,prain,0.188289005,[2:10 - 6:45) hr,C,9-B
9,0.458333333,irain,2.259468063,[2:10 - 6:45) hr,C,9-B
9,0.583333333,crain,0.671265672,[2:10 - 6:45) hr,C,9-B
9,0.541666667,prain,0.166396745,[2:10 - 6:45) hr,C,9-B
9,0.541666667,irain,1.996760936,[2:10 - 6:45) hr,C,9-B
9,0.666666667,crain,0.787698592,[2:10 - 6:45) hr,C,9-B
9,0.625,prain,0.116432919,[2:10 - 6:45) hr,C,9-B
9,0.625,irain,1.397195031,[2:10 - 6:45) hr,C,9-B
9,0.75,crain,0.863243725,[2:10 - 6:45) hr,C,9-B
9,0.708333333,prain,0.075545134,[2:10 - 6:45) hr,C,9-B
9,0.708333333,irain,0.906541602,[2:10 - 6:45) hr,C,9-B
9,0.833333333,crain,0.918842679,[2:10 - 6:45) hr,C,9-B
9,0.791666667,prain,0.055598954,[2:10 - 6:45) hr,C,9-B
9,0.791666667,irain,0.667187452,[2:10 - 6:45) hr,C,9-B
9,0.916666667,crain,0.964875997,[2:10 - 6:45) hr,C,9-B
9,0.875,prain,0.046033318,[2:10 - 6:45) hr,C,9-B
9,0.875,irain,0.552399814,[2:10 - 6:45) hr,C,9-B
9,1,crain,1,[2:10 - 6:45) hr,C,9-B
9,0.958333333,prain,0.035124003,[2:10 - 6:45) hr,C,9-B
9,0.958333333,irain,0.421488033,[2:10 - 6:45) hr,C,9-B
10,0.083333333,crain,0.047360774,[2:10 - 6:45) hr,F1,10-B
10,0.041666667,prain,0.047360774,[2:10 - 6:45) hr,F1,10-B
10,0.041666667,irain,0.568329285,[2:10 - 6:45) hr,F1,10-B
10,0.166666667,crain,0.109636656,[2:10 - 6:45) hr,F1,10-B
10,0.125,prain,0.062275882,[2:10 - 6:45) hr,F1,10-B
10,0.125,irain,0.747310583,[2:10 - 6:45) hr,F1,10-B
10,0.25,crain,0.222198622,[2:10 - 6:45) hr,F1,10-B
10,0.208333333,prain,0.112561966,[2:10 - 6:45) hr,F1,10-B
10,0.208333333,irain,1.350743596,[2:10 - 6:45) hr,F1,10-B
10,0.333333333,crain,0.425130658,[2:10 - 6:45) hr,F1,10-B
10,0.291666667,prain,0.202932036,[2:10 - 6:45) hr,F1,10-B
10,0.291666667,irain,2.435184427,[2:10 - 6:45) hr,F1,10-B
10,0.416666667,crain,0.661719854,[2:10 - 6:45) hr,F1,10-B
10,0.375,prain,0.236589197,[2:10 - 6:45) hr,F1,10-B
10,0.375,irain,2.83907036,[2:10 - 6:45) hr,F1,10-B
10,0.5,crain,0.772041118,[2:10 - 6:45) hr,F1,10-B
10,0.458333333,prain,0.110321264,[2:10 - 6:45) hr,F1,10-B
10,0.458333333,irain,1.323855169,[2:10 - 6:45) hr,F1,10-B
10,0.583333333,crain,0.838760723,[2:10 - 6:45) hr,F1,10-B
10,0.541666667,prain,0.066719605,[2:10 - 6:45) hr,F1,10-B
10,0.541666667,irain,0.800635257,[2:10 - 6:45) hr,F1,10-B
10,0.666666667,crain,0.88654076,[2:10 - 6:45) hr,F1,10-B
10,0.625,prain,0.047780037,[2:10 - 6:45) hr,F1,10-B
10,0.625,irain,0.573360441,[2:10 - 6:45) hr,F1,10-B
10,0.75,crain,0.922901331,[2:10 - 6:45) hr,F1,10-B
10,0.708333333,prain,0.036360571,[2:10 - 6:45) hr,F1,10-B
10,0.708333333,irain,0.436326851,[2:10 - 6:45) hr,F1,10-B
10,0.833333333,crain,0.951104712,[2:10 - 6:45) hr,F1,10-B
10,0.791666667,prain,0.028203381,[2:10 - 6:45) hr,F1,10-B
10,0.791666667,irain,0.338440576,[2:10 - 6:45) hr,F1,10-B
10,0.916666667,crain,0.976842102,[2:10 - 6:45) hr,F1,10-B
10,0.875,prain,0.025737389,[2:10 - 6:45) hr,F1,10-B
10,0.875,irain,0.308848674,[2:10 - 6:45) hr,F1,10-B
10,1,crain,1,[2:10 - 6:45) hr,F1,10-B
10,0.958333333,prain,0.023157898,[2:10 - 6:45) hr,F1,10-B
10,0.958333333,irain,0.277894781,[2:10 - 6:45) hr,F1,10-B
11,0.083333333,crain,0.041142488,[2:10 - 6:45) hr,F1,11-B
11,0.041666667,prain,0.041142488,[2:10 - 6:45) hr,F1,11-B
11,0.041666667,irain,0.493709857,[2:10 - 6:45) hr,F1,11-B
11,0.166666667,crain,0.100939815,[2:10 - 6:45) hr,F1,11-B
11,0.125,prain,0.059797327,[2:10 - 6:45) hr,F1,11-B
11,0.125,irain,0.717567927,[2:10 - 6:45) hr,F1,11-B
11,0.25,crain,0.209688468,[2:10 - 6:45) hr,F1,11-B
11,0.208333333,prain,0.108748652,[2:10 - 6:45) hr,F1,11-B
11,0.208333333,irain,1.304983826,[2:10 - 6:45) hr,F1,11-B
11,0.333333333,crain,0.363969445,[2:10 - 6:45) hr,F1,11-B
11,0.291666667,prain,0.154280978,[2:10 - 6:45) hr,F1,11-B
11,0.291666667,irain,1.851371732,[2:10 - 6:45) hr,F1,11-B
11,0.416666667,crain,0.495439047,[2:10 - 6:45) hr,F1,11-B
11,0.375,prain,0.131469602,[2:10 - 6:45) hr,F1,11-B
11,0.375,irain,1.57763522,[2:10 - 6:45) hr,F1,11-B
11,0.5,crain,0.583587315,[2:10 - 6:45) hr,F1,11-B
11,0.458333333,prain,0.088148269,[2:10 - 6:45) hr,F1,11-B
11,0.458333333,irain,1.057779222,[2:10 - 6:45) hr,F1,11-B
11,0.583333333,crain,0.65936769,[2:10 - 6:45) hr,F1,11-B
11,0.541666667,prain,0.075780375,[2:10 - 6:45) hr,F1,11-B
11,0.541666667,irain,0.909364499,[2:10 - 6:45) hr,F1,11-B
11,0.666666667,crain,0.740814089,[2:10 - 6:45) hr,F1,11-B
11,0.625,prain,0.081446398,[2:10 - 6:45) hr,F1,11-B
11,0.625,irain,0.977356779,[2:10 - 6:45) hr,F1,11-B
11,0.75,crain,0.818795451,[2:10 - 6:45) hr,F1,11-B
11,0.708333333,prain,0.077981362,[2:10 - 6:45) hr,F1,11-B
11,0.708333333,irain,0.935776347,[2:10 - 6:45) hr,F1,11-B
11,0.833333333,crain,0.894962292,[2:10 - 6:45) hr,F1,11-B
11,0.791666667,prain,0.076166841,[2:10 - 6:45) hr,F1,11-B
11,0.791666667,irain,0.914002092,[2:10 - 6:45) hr,F1,11-B
11,0.916666667,crain,0.956735601,[2:10 - 6:45) hr,F1,11-B
11,0.875,prain,0.061773309,[2:10 - 6:45) hr,F1,11-B
11,0.875,irain,0.741279711,[2:10 - 6:45) hr,F1,11-B
11,1,crain,1,[2:10 - 6:45) hr,F1,11-B
11,0.958333333,prain,0.043264399,[2:10 - 6:45) hr,F1,11-B
11,0.958333333,irain,0.519172787,[2:10 - 6:45) hr,F1,11-B
12,0.083333333,crain,0.060181427,[2:10 - 6:45) hr,B1,12-B
12,0.041666667,prain,0.060181427,[2:10 - 6:45) hr,B1,12-B
12,0.041666667,irain,0.722177125,[2:10 - 6:45) hr,B1,12-B
12,0.166666667,crain,0.133021665,[2:10 - 6:45) hr,B1,12-B
12,0.125,prain,0.072840238,[2:10 - 6:45) hr,B1,12-B
12,0.125,irain,0.874082853,[2:10 - 6:45) hr,B1,12-B
12,0.25,crain,0.206404741,[2:10 - 6:45) hr,B1,12-B
12,0.208333333,prain,0.073383076,[2:10 - 6:45) hr,B1,12-B
12,0.208333333,irain,0.880596914,[2:10 - 6:45) hr,B1,12-B
12,0.333333333,crain,0.282593098,[2:10 - 6:45) hr,B1,12-B
12,0.291666667,prain,0.076188357,[2:10 - 6:45) hr,B1,12-B
12,0.291666667,irain,0.914260287,[2:10 - 6:45) hr,B1,12-B
12,0.416666667,crain,0.360520011,[2:10 - 6:45) hr,B1,12-B
12,0.375,prain,0.077926913,[2:10 - 6:45) hr,B1,12-B
12,0.375,irain,0.935122958,[2:10 - 6:45) hr,B1,12-B
12,0.5,crain,0.439100517,[2:10 - 6:45) hr,B1,12-B
12,0.458333333,prain,0.078580506,[2:10 - 6:45) hr,B1,12-B
12,0.458333333,irain,0.942966071,[2:10 - 6:45) hr,B1,12-B
12,0.583333333,crain,0.524271136,[2:10 - 6:45) hr,B1,12-B
12,0.541666667,prain,0.085170618,[2:10 - 6:45) hr,B1,12-B
12,0.541666667,irain,1.022047418,[2:10 - 6:45) hr,B1,12-B
12,0.666666667,crain,0.67023423,[2:10 - 6:45) hr,B1,12-B
12,0.625,prain,0.145963095,[2:10 - 6:45) hr,B1,12-B
12,0.625,irain,1.751557138,[2:10 - 6:45) hr,B1,12-B
12,0.75,crain,0.813879158,[2:10 - 6:45) hr,B1,12-B
12,0.708333333,prain,0.143644928,[2:10 - 6:45) hr,B1,12-B
12,0.708333333,irain,1.723739138,[2:10 - 6:45) hr,B1,12-B
12,0.833333333,crain,0.91349971,[2:10 - 6:45) hr,B1,12-B
12,0.791666667,prain,0.099620551,[2:10 - 6:45) hr,B1,12-B
12,0.791666667,irain,1.195446616,[2:10 - 6:45) hr,B1,12-B
12,0.916666667,crain,0.964131734,[2:10 - 6:45) hr,B1,12-B
12,0.875,prain,0.050632025,[2:10 - 6:45) hr,B1,12-B
12,0.875,irain,0.607584295,[2:10 - 6:45) hr,B1,12-B
12,1,crain,1,[2:10 - 6:45) hr,B1,12-B
12,0.958333333,prain,0.035868266,[2:10 - 6:45) hr,B1,12-B
12,0.958333333,irain,0.430419187,[2:10 - 6:45) hr,B1,12-B
13,0.083333333,crain,0.059205988,[2:10 - 6:45) hr,C,13-B
13,0.041666667,prain,0.059205988,[2:10 - 6:45) hr,C,13-B
13,0.041666667,irain,0.710471856,[2:10 - 6:45) hr,C,13-B
13,0.166666667,crain,0.13751645,[2:10 - 6:45) hr,C,13-B
13,0.125,prain,0.078310462,[2:10 - 6:45) hr,C,13-B
13,0.125,irain,0.939725546,[2:10 - 6:45) hr,C,13-B
13,0.25,crain,0.235380646,[2:10 - 6:45) hr,C,13-B
13,0.208333333,prain,0.097864196,[2:10 - 6:45) hr,C,13-B
13,0.208333333,irain,1.174370352,[2:10 - 6:45) hr,C,13-B
13,0.333333333,crain,0.323697715,[2:10 - 6:45) hr,C,13-B
13,0.291666667,prain,0.088317069,[2:10 - 6:45) hr,C,13-B
13,0.291666667,irain,1.059804822,[2:10 - 6:45) hr,C,13-B
13,0.416666667,crain,0.465149975,[2:10 - 6:45) hr,C,13-B
13,0.375,prain,0.141452261,[2:10 - 6:45) hr,C,13-B
13,0.375,irain,1.697427128,[2:10 - 6:45) hr,C,13-B
13,0.5,crain,0.665162793,[2:10 - 6:45) hr,C,13-B
13,0.458333333,prain,0.200012818,[2:10 - 6:45) hr,C,13-B
13,0.458333333,irain,2.400153815,[2:10 - 6:45) hr,C,13-B
13,0.583333333,crain,0.790267618,[2:10 - 6:45) hr,C,13-B
13,0.541666667,prain,0.125104825,[2:10 - 6:45) hr,C,13-B
13,0.541666667,irain,1.5012579,[2:10 - 6:45) hr,C,13-B
13,0.666666667,crain,0.872802865,[2:10 - 6:45) hr,C,13-B
13,0.625,prain,0.082535247,[2:10 - 6:45) hr,C,13-B
13,0.625,irain,0.990422963,[2:10 - 6:45) hr,C,13-B
13,0.75,crain,0.917855027,[2:10 - 6:45) hr,C,13-B
13,0.708333333,prain,0.045052162,[2:10 - 6:45) hr,C,13-B
13,0.708333333,irain,0.540625945,[2:10 - 6:45) hr,C,13-B
13,0.833333333,crain,0.949034407,[2:10 - 6:45) hr,C,13-B
13,0.791666667,prain,0.03117938,[2:10 - 6:45) hr,C,13-B
13,0.791666667,irain,0.374152558,[2:10 - 6:45) hr,C,13-B
13,0.916666667,crain,0.974986246,[2:10 - 6:45) hr,C,13-B
13,0.875,prain,0.025951839,[2:10 - 6:45) hr,C,13-B
13,0.875,irain,0.311422068,[2:10 - 6:45) hr,C,13-B
13,1,crain,1,[2:10 - 6:45) hr,C,13-B
13,0.958333333,prain,0.025013754,[2:10 - 6:45) hr,C,13-B
13,0.958333333,irain,0.300165045,[2:10 - 6:45) hr,C,13-B
14,0.083333333,crain,0.027905696,[2:10 - 6:45) hr,B1,14-B
14,0.041666667,prain,0.027905696,[2:10 - 6:45) hr,B1,14-B
14,0.041666667,irain,0.334868354,[2:10 - 6:45) hr,B1,14-B
14,0.166666667,crain,0.03929474,[2:10 - 6:45) hr,B1,14-B
14,0.125,prain,0.011389044,[2:10 - 6:45) hr,B1,14-B
14,0.125,irain,0.136668523,[2:10 - 6:45) hr,B1,14-B
14,0.25,crain,0.054958498,[2:10 - 6:45) hr,B1,14-B
14,0.208333333,prain,0.015663759,[2:10 - 6:45) hr,B1,14-B
14,0.208333333,irain,0.187965105,[2:10 - 6:45) hr,B1,14-B
14,0.333333333,crain,0.07523673,[2:10 - 6:45) hr,B1,14-B
14,0.291666667,prain,0.020278232,[2:10 - 6:45) hr,B1,14-B
14,0.291666667,irain,0.243338778,[2:10 - 6:45) hr,B1,14-B
14,0.416666667,crain,0.091444713,[2:10 - 6:45) hr,B1,14-B
14,0.375,prain,0.016207982,[2:10 - 6:45) hr,B1,14-B
14,0.375,irain,0.19449579,[2:10 - 6:45) hr,B1,14-B
14,0.5,crain,0.123551025,[2:10 - 6:45) hr,B1,14-B
14,0.458333333,prain,0.032106312,[2:10 - 6:45) hr,B1,14-B
14,0.458333333,irain,0.38527575,[2:10 - 6:45) hr,B1,14-B
14,0.583333333,crain,0.18279885,[2:10 - 6:45) hr,B1,14-B
14,0.541666667,prain,0.059247825,[2:10 - 6:45) hr,B1,14-B
14,0.541666667,irain,0.710973901,[2:10 - 6:45) hr,B1,14-B
14,0.666666667,crain,0.321573331,[2:10 - 6:45) hr,B1,14-B
14,0.625,prain,0.138774481,[2:10 - 6:45) hr,B1,14-B
14,0.625,irain,1.665293767,[2:10 - 6:45) hr,B1,14-B
14,0.75,crain,0.604794436,[2:10 - 6:45) hr,B1,14-B
14,0.708333333,prain,0.283221105,[2:10 - 6:45) hr,B1,14-B
14,0.708333333,irain,3.398653263,[2:10 - 6:45) hr,B1,14-B
14,0.833333333,crain,0.825480856,[2:10 - 6:45) hr,B1,14-B
14,0.791666667,prain,0.22068642,[2:10 - 6:45) hr,B1,14-B
14,0.791666667,irain,2.648237046,[2:10 - 6:45) hr,B1,14-B
14,0.916666667,crain,0.930324735,[2:10 - 6:45) hr,B1,14-B
14,0.875,prain,0.104843879,[2:10 - 6:45) hr,B1,14-B
14,0.875,irain,1.258126542,[2:10 - 6:45) hr,B1,14-B
14,1,crain,1,[2:10 - 6:45) hr,B1,14-B
14,0.958333333,prain,0.069675265,[2:10 - 6:45) hr,B1,14-B
14,0.958333333,irain,0.83610318,[2:10 - 6:45) hr,B1,14-B
15,0.083333333,crain,0.17418522,[2:10 - 6:45) hr,F2,15-B
15,0.041666667,prain,0.17418522,[2:10 - 6:45) hr,F2,15-B
15,0.041666667,irain,2.090222636,[2:10 - 6:45) hr,F2,15-B
15,0.166666667,crain,0.502617922,[2:10 - 6:45) hr,F2,15-B
15,0.125,prain,0.328432702,[2:10 - 6:45) hr,F2,15-B
15,0.125,irain,3.941192424,[2:10 - 6:45) hr,F2,15-B
15,0.25,crain,0.720471948,[2:10 - 6:45) hr,F2,15-B
15,0.208333333,prain,0.217854027,[2:10 - 6:45) hr,F2,15-B
15,0.208333333,irain,2.614248322,[2:10 - 6:45) hr,F2,15-B
15,0.333333333,crain,0.800446035,[2:10 - 6:45) hr,F2,15-B
15,0.291666667,prain,0.079974087,[2:10 - 6:45) hr,F2,15-B
15,0.291666667,irain,0.959689043,[2:10 - 6:45) hr,F2,15-B
15,0.416666667,crain,0.847194302,[2:10 - 6:45) hr,F2,15-B
15,0.375,prain,0.046748266,[2:10 - 6:45) hr,F2,15-B
15,0.375,irain,0.560979196,[2:10 - 6:45) hr,F2,15-B
15,0.5,crain,0.880570954,[2:10 - 6:45) hr,F2,15-B
15,0.458333333,prain,0.033376653,[2:10 - 6:45) hr,F2,15-B
15,0.458333333,irain,0.400519832,[2:10 - 6:45) hr,F2,15-B
15,0.583333333,crain,0.902916728,[2:10 - 6:45) hr,F2,15-B
15,0.541666667,prain,0.022345774,[2:10 - 6:45) hr,F2,15-B
15,0.541666667,irain,0.268149287,[2:10 - 6:45) hr,F2,15-B
15,0.666666667,crain,0.924471362,[2:10 - 6:45) hr,F2,15-B
15,0.625,prain,0.021554633,[2:10 - 6:45) hr,F2,15-B
15,0.625,irain,0.2586556,[2:10 - 6:45) hr,F2,15-B
15,0.75,crain,0.944941504,[2:10 - 6:45) hr,F2,15-B
15,0.708333333,prain,0.020470143,[2:10 - 6:45) hr,F2,15-B
15,0.708333333,irain,0.245641712,[2:10 - 6:45) hr,F2,15-B
15,0.833333333,crain,0.960423779,[2:10 - 6:45) hr,F2,15-B
15,0.791666667,prain,0.015482274,[2:10 - 6:45) hr,F2,15-B
15,0.791666667,irain,0.18578729,[2:10 - 6:45) hr,F2,15-B
15,0.916666667,crain,0.979598555,[2:10 - 6:45) hr,F2,15-B
15,0.875,prain,0.019174776,[2:10 - 6:45) hr,F2,15-B
15,0.875,irain,0.230097312,[2:10 - 6:45) hr,F2,15-B
15,1,crain,1,[2:10 - 6:45) hr,F2,15-B
15,0.958333333,prain,0.020401445,[2:10 - 6:45) hr,F2,15-B
15,0.958333333,irain,0.244817345,[2:10 - 6:45) hr,F2,15-B
1,0,crain,0,[2:10 - 6:45) hr,F2,1-B
1,0,prain,0,[2:10 - 6:45) hr,F2,1-B
1,0,irain,0,[2:10 - 6:45) hr,F2,1-B
2,0,crain,0,[2:10 - 6:45) hr,B1,2-B
2,0,prain,0,[2:10 - 6:45) hr,B1,2-B
2,0,irain,0,[2:10 - 6:45) hr,B1,2-B
3,0,crain,0,[2:10 - 6:45) hr,F1,3-B
3,0,prain,0,[2:10 - 6:45) hr,F1,3-B
3,0,irain,0,[2:10 - 6:45) hr,F1,3-B
4,0,crain,0,[2:10 - 6:45) hr,B2,4-B
4,0,prain,0,[2:10 - 6:45) hr,B2,4-B
4,0,irain,0,[2:10 - 6:45) hr,B2,4-B
5,0,crain,0,[2:10 - 6:45) hr,B2,5-B
5,0,prain,0,[2:10 - 6:45) hr,B2,5-B
5,0,irain,0,[2:10 - 6:45) hr,B2,5-B
6,0,crain,0,[2:10 - 6:45) hr,C,6-B
6,0,prain,0,[2:10 - 6:45) hr,C,6-B
6,0,irain,0,[2:10 - 6:45) hr,C,6-B
7,0,crain,0,[2:10 - 6:45) hr,B2,7-B
7,0,prain,0,[2:10 - 6:45) hr,B2,7-B
7,0,irain,0,[2:10 - 6:45) hr,B2,7-B
8,0,crain,0,[2:10 - 6:45) hr,F2,8-B
8,0,prain,0,[2:10 - 6:45) hr,F2,8-B
8,0,irain,0,[2:10 - 6:45) hr,F2,8-B
9,0,crain,0,[2:10 - 6:45) hr,C,9-B
9,0,prain,0,[2:10 - 6:45) hr,C,9-B
9,0,irain,0,[2:10 - 6:45) hr,C,9-B
10,0,crain,0,[2:10 - 6:45) hr,F1,10-B
10,0,prain,0,[2:10 - 6:45) hr,F1,10-B
10,0,irain,0,[2:10 - 6:45) hr,F1,10-B
11,0,crain,0,[2:10 - 6:45) hr,F1,11-B
11,0,prain,0,[2:10 - 6:45) hr,F1,11-B
11,0,irain,0,[2:10 - 6:45) hr,F1,11-B
12,0,crain,0,[2:10 - 6:45) hr,B1,12-B
12,0,prain,0,[2:10 - 6:45) hr,B1,12-B
12,0,irain,0,[2:10 - 6:45) hr,B1,12-B
13,0,crain,0,[2:10 - 6:45) hr,C,13-B
13,0,prain,0,[2:10 - 6:45) hr,C,13-B
13,0,irain,0,[2:10 - 6:45) hr,C,13-B
14,0,crain,0,[2:10 - 6:45) hr,B1,14-B
14,0,prain,0,[2:10 - 6:45) hr,B1,14-B
14,0,irain,0,[2:10 - 6:45) hr,B1,14-B
15,0,crain,0,[2:10 - 6:45) hr,F2,15-B
15,0,prain,0,[2:10 - 6:45) hr,F2,15-B
15,0,irain,0,[2:10 - 6:45) hr,F2,15-B
1,1,crain,1,[2:10 - 6:45) hr,F2,1-B
1,1,prain,0,[2:10 - 6:45) hr,F2,1-B
1,1,irain,0,[2:10 - 6:45) hr,F2,1-B
2,1,crain,1,[2:10 - 6:45) hr,B1,2-B
2,1,prain,0,[2:10 - 6:45) hr,B1,2-B
2,1,irain,0,[2:10 - 6:45) hr,B1,2-B
3,1,crain,1,[2:10 - 6:45) hr,F1,3-B
3,1,prain,0,[2:10 - 6:45) hr,F1,3-B
3,1,irain,0,[2:10 - 6:45) hr,F1,3-B
4,1,crain,1,[2:10 - 6:45) hr,B2,4-B
4,1,prain,0,[2:10 - 6:45) hr,B2,4-B
4,1,irain,0,[2:10 - 6:45) hr,B2,4-B
5,1,crain,1,[2:10 - 6:45) hr,B2,5-B
5,1,prain,0,[2:10 - 6:45) hr,B2,5-B
5,1,irain,0,[2:10 - 6:45) hr,B2,5-B
6,1,crain,1,[2:10 - 6:45) hr,C,6-B
6,1,prain,0,[2:10 - 6:45) hr,C,6-B
6,1,irain,0,[2:10 - 6:45) hr,C,6-B
7,1,crain,1,[2:10 - 6:45) hr,B2,7-B
7,1,prain,0,[2:10 - 6:45) hr,B2,7-B
7,1,irain,0,[2:10 - 6:45) hr,B2,7-B
8,1,crain,1,[2:10 - 6:45) hr,F2,8-B
8,1,prain,0,[2:10 - 6:45) hr,F2,8-B
8,1,irain,0,[2:10 - 6:45) hr,F2,8-B
9,1,crain,1,[2:10 - 6:45) hr,C,9-B
9,1,prain,0,[2:10 - 6:45) hr,C,9-B
9,1,irain,0,[2:10 - 6:45) hr,C,9-B
10,1,crain,1,[2:10 - 6:45) hr,F1,10-B
10,1,prain,0,[2:10 - 6:45) hr,F1,10-B
10,1,irain,0,[2:10 - 6:45) hr,F1,10-B
11,1,crain,1,[2:10 - 6:45) hr,F1,11-B
11,1,prain,0,[2:10 - 6:45) hr,F1,11-B
11,1,irain,0,[2:10 - 6:45) hr,F1,11-B
12,1,crain,1,[2:10 - 6:45) hr,B1,12-B
12,1,prain,0,[2:10 - 6:45) hr,B1,12-B
12,1,irain,0,[2:10 - 6:45) hr,B1,12-B
13,1,crain,1,[2:10 - 6:45) hr,C,13-B
13,1,prain,0,[2:10 - 6:45) hr,C,13-B
13,1,irain,0,[2:10 - 6:45) hr,C,13-B
14,1,crain,1,[2:10 - 6:45) hr,B1,14-B
14,1,prain,0,[2:10 - 6:45) hr,B1,14-B
14,1,irain,0,[2:10 - 6:45) hr,B1,14-B
15,1,crain,1,[2:10 - 6:45) hr,F2,15-B
15,1,prain,0,[2:10 - 6:45) hr,F2,15-B
15,1,irain,0,[2:10 - 6:45) hr,F2,15-B
1,0.083333333,crain,0.052282383,[0.25 - 2:10) hr,C,1-A
1,0.041666667,prain,0.052282383,[0.25 - 2:10) hr,C,1-A
1,0.041666667,irain,0.627388593,[0.25 - 2:10) hr,C,1-A
1,0.166666667,crain,0.150019445,[0.25 - 2:10) hr,C,1-A
1,0.125,prain,0.097737062,[0.25 - 2:10) hr,C,1-A
1,0.125,irain,1.172844745,[0.25 - 2:10) hr,C,1-A
1,0.25,crain,0.277598351,[0.25 - 2:10) hr,C,1-A
1,0.208333333,prain,0.127578907,[0.25 - 2:10) hr,C,1-A
1,0.208333333,irain,1.530946879,[0.25 - 2:10) hr,C,1-A
1,0.333333333,crain,0.396412924,[0.25 - 2:10) hr,C,1-A
1,0.291666667,prain,0.118814572,[0.25 - 2:10) hr,C,1-A
1,0.291666667,irain,1.425774867,[0.25 - 2:10) hr,C,1-A
1,0.416666667,crain,0.591306522,[0.25 - 2:10) hr,C,1-A
1,0.375,prain,0.194893598,[0.25 - 2:10) hr,C,1-A
1,0.375,irain,2.338723179,[0.25 - 2:10) hr,C,1-A
1,0.5,crain,0.805946357,[0.25 - 2:10) hr,C,1-A
1,0.458333333,prain,0.214639835,[0.25 - 2:10) hr,C,1-A
1,0.458333333,irain,2.57567802,[0.25 - 2:10) hr,C,1-A
1,0.583333333,crain,0.885504238,[0.25 - 2:10) hr,C,1-A
1,0.541666667,prain,0.079557881,[0.25 - 2:10) hr,C,1-A
1,0.541666667,irain,0.954694568,[0.25 - 2:10) hr,C,1-A
1,0.666666667,crain,0.912617516,[0.25 - 2:10) hr,C,1-A
1,0.625,prain,0.027113278,[0.25 - 2:10) hr,C,1-A
1,0.625,irain,0.325359338,[0.25 - 2:10) hr,C,1-A
1,0.75,crain,0.954295425,[0.25 - 2:10) hr,C,1-A
1,0.708333333,prain,0.041677909,[0.25 - 2:10) hr,C,1-A
1,0.708333333,irain,0.500134911,[0.25 - 2:10) hr,C,1-A
1,0.833333333,crain,0.971408132,[0.25 - 2:10) hr,C,1-A
1,0.791666667,prain,0.017112707,[0.25 - 2:10) hr,C,1-A
1,0.791666667,irain,0.205352487,[0.25 - 2:10) hr,C,1-A
1,0.916666667,crain,0.99059857,[0.25 - 2:10) hr,C,1-A
1,0.875,prain,0.019190438,[0.25 - 2:10) hr,C,1-A
1,0.875,irain,0.230285256,[0.25 - 2:10) hr,C,1-A
1,1,crain,1,[0.25 - 2:10) hr,C,1-A
1,0.958333333,prain,0.00940143,[0.25 - 2:10) hr,C,1-A
1,0.958333333,irain,0.112817157,[0.25 - 2:10) hr,C,1-A
2,0.083333333,crain,0.027776006,[0.25 - 2:10) hr,B1,2-A
2,0.041666667,prain,0.027776006,[0.25 - 2:10) hr,B1,2-A
2,0.041666667,irain,0.333312072,[0.25 - 2:10) hr,B1,2-A
2,0.166666667,crain,0.052007017,[0.25 - 2:10) hr,B1,2-A
2,0.125,prain,0.024231011,[0.25 - 2:10) hr,B1,2-A
2,0.125,irain,0.290772129,[0.25 - 2:10) hr,B1,2-A
2,0.25,crain,0.07002493,[0.25 - 2:10) hr,B1,2-A
2,0.208333333,prain,0.018017913,[0.25 - 2:10) hr,B1,2-A
2,0.208333333,irain,0.216214959,[0.25 - 2:10) hr,B1,2-A
2,0.333333333,crain,0.090030439,[0.25 - 2:10) hr,B1,2-A
2,0.291666667,prain,0.020005509,[0.25 - 2:10) hr,B1,2-A
2,0.291666667,irain,0.240066112,[0.25 - 2:10) hr,B1,2-A
2,0.416666667,crain,0.127482995,[0.25 - 2:10) hr,B1,2-A
2,0.375,prain,0.037452556,[0.25 - 2:10) hr,B1,2-A
2,0.375,irain,0.44943067,[0.25 - 2:10) hr,B1,2-A
2,0.5,crain,0.168096264,[0.25 - 2:10) hr,B1,2-A
2,0.458333333,prain,0.040613269,[0.25 - 2:10) hr,B1,2-A
2,0.458333333,irain,0.487359226,[0.25 - 2:10) hr,B1,2-A
2,0.583333333,crain,0.258352556,[0.25 - 2:10) hr,B1,2-A
2,0.541666667,prain,0.090256292,[0.25 - 2:10) hr,B1,2-A
2,0.541666667,irain,1.083075501,[0.25 - 2:10) hr,B1,2-A
2,0.666666667,crain,0.448292819,[0.25 - 2:10) hr,B1,2-A
2,0.625,prain,0.189940263,[0.25 - 2:10) hr,B1,2-A
2,0.625,irain,2.279283159,[0.25 - 2:10) hr,B1,2-A
2,0.75,crain,0.729119861,[0.25 - 2:10) hr,B1,2-A
2,0.708333333,prain,0.280827042,[0.25 - 2:10) hr,B1,2-A
2,0.708333333,irain,3.369924499,[0.25 - 2:10) hr,B1,2-A
